CMS,Brand SKU Code,Article Type-SAP,HOB SKU Code,Variant,EAN/UPC,Product Title- Simple,Product Description- Variant,Brand Name,Gender,Main Category,Subcategory,Merchandise Categories,MC-Code,Product Type,Range,Formulation,Finish,Coverage,Skin Tone,Skin Type,SPF,Hair Type,Scalp Type,Variant Type,Pack of,Shade,Brand Color,Size(in numbers),Size(unit),Product Details,Bullet point - highlights,How to Use,Key Ingredients,Product Description - Long,Concern 1,Concern 2 (if any),Concern 3 (if any),Concern 4 (if any),Concern 5 (if any),Concern 6 (if any),Concern 7 (if any),Concern 8 (if any),Concern 9 (if any),Concern 10 (if any),Attribute 1,Attribute 2 (if any),Attribute 3 (if any),Attribute 4 (if any),Attribute 5 (if any),Attribute 6 (if any),Attribute 7 (if any),Attribute 8 (if any),Attribute 9 (if any),Attribute 10 (if any),MRP,HSN,Shelf Life,Manufacture Info,Country Of origin,Image-1(front Image),Image-2,Image-3,Image-4,Image-5,,,,,
35,EYSH_2GMS032,ZHOD,3000192,3000192032,3000192032,Eyeshadow  (Refill)  - 032,Eyeshadow  (Refill)  - 032-032-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,032,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/3e8hpsjcwqz7glc/EYSH_2GMS032.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/vuqmrfdvv1uxb1g/EYSH_2GMS032.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS033,ZHOD,3000192,3000192033,3000192033,Eyeshadow  (Refill)  - 033,Eyeshadow  (Refill)  - 033-033-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,033,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/cyutw33lipld15g/EYSH_2GMS033.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/fep8m113jm1pzj7/EYSH_2GMS033.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS034,ZHOD,3000192,3000192034,3000192034,Eyeshadow  (Refill)  - 034,Eyeshadow  (Refill)  - 034-034-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,034,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/2jzt6v3uf4fvyp9/EYSH_2GMS034.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/4up177my3ahgabc/EYSH_2GMS034.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS035,ZHOD,3000192,3000192035,3000192035,Eyeshadow  (Refill)  - 035,Eyeshadow  (Refill)  - 035-035-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,035,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/ns9tv7j3rbau97x/EYSH_2GMS035.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/acmxw75b59e90d0/EYSH_2GMS035.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS036,ZHOD,3000192,3000192036,3000192036,Eyeshadow  (Refill)  - 036,Eyeshadow  (Refill)  - 036-036-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,036,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/vvqejabf6r57pua/EYSH_2GMS036.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/n8wsmnsuehmijbp/EYSH_2GMS036.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS037,ZHOD,3000192,3000192037,3000192037,Eyeshadow  (Refill)  - 037,Eyeshadow  (Refill)  - 037-037-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,037,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/3ikb33uqc7nrwkf/EYSH_2GMS037.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/21t3kp0y1g47v89/EYSH_2GMS037.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS038,ZHOD,3000192,3000192038,3000192038,Eyeshadow  (Refill)  - 038,Eyeshadow  (Refill)  - 038-038-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Pink,038,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/6givpd28rbqvxmk/EYSH_2GMS038.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/2eh5uv61rbadwhi/EYSH_2GMS038.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS039,ZHOD,3000192,3000192039,3000192039,Eyeshadow  (Refill)  - 039,Eyeshadow  (Refill)  - 039-039-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Grey ,039,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/7nonem836ccm5gi/EYSH_2GMS039.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/m8t1ebqpifj9mek/EYSH_2GMS039.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS040,ZHOD,3000192,3000192040,3000192040,Eyeshadow  (Refill)  - 040,Eyeshadow  (Refill)  - 040-040-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,040,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/ocuvqtj1eebbvbr/EYSH_2GMS040.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/e8p6oalg0kbycwb/EYSH_2GMS040.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS041,ZHOD,3000192,3000192041,3000192041,Eyeshadow  (Refill)  - 041,Eyeshadow  (Refill)  - 041-041-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Grey ,041,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/g6nccex0mzto4ke/EYSH_2GMS041.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/8nzew925xjctjm8/EYSH_2GMS041.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS042,ZHOD,3000192,3000192042,3000192042,Eyeshadow  (Refill)  - 042,Eyeshadow  (Refill)  - 042-042-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,042,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/0epte09d7o027lc/EYSH_2GMS042.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/3eo2wuxdrov8afj/EYSH_2GMS042.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS043,ZHOD,3000192,3000192043,3000192043,Eyeshadow  (Refill)  - 043,Eyeshadow  (Refill)  - 043-043-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,043,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/d7coutqeuwclokf/EYSH_2GMS043.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/wom97pk7mox5xfp/EYSH_2GMS043.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS044,ZHOD,3000192,3000192044,3000192044,Eyeshadow  (Refill)  - 044,Eyeshadow  (Refill)  - 044-044-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,044,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/glvxhnm5m4qmelr/EYSH_2GMS044.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/aw8yojzoljar217/EYSH_2GMS044.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS045,ZHOD,3000192,3000192045,3000192045,Eyeshadow  (Refill)  - 045,Eyeshadow  (Refill)  - 045-045-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,045,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/v9525gfde4r94u7/EYSH_2GMS045.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/xvj91lk65u4mc3z/EYSH_2GMS045.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS046,ZHOD,3000192,3000192046,3000192046,Eyeshadow  (Refill)  - 046,Eyeshadow  (Refill)  - 046-046-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,046,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/77d4yay1zpr4qut/EYSH_2GMS046.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/eklj8ylf1840g38/EYSH_2GMS046.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS047,ZHOD,3000192,3000192047,3000192047,Eyeshadow  (Refill)  - 047,Eyeshadow  (Refill)  - 047-047-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,047,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/v5r41auoqxoz44j/EYSH_2GMS047.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/7zt6y70w0pg2qnt/EYSH_2GMS047.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS048,ZHOD,3000192,3000192048,3000192048,Eyeshadow  (Refill)  - 048,Eyeshadow  (Refill)  - 048-048-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Nude,048,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/hm8qzic9rpigkbd/EYSH_2GMS048.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/fx9d5opc9pg3nlr/EYSH_2GMS048.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS049,ZHOD,3000192,3000192049,3000192049,Eyeshadow  (Refill)  - 049,Eyeshadow  (Refill)  - 049-049-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,049,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/esqet0avfy591ii/EYSH_2GMS049.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/gfaz8txwxl65cod/EYSH_2GMS049.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS050,ZHOD,3000192,3000192050,3000192050,Eyeshadow  (Refill)  - 050,Eyeshadow  (Refill)  - 050-050-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,050,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/f5c4avadhka2feo/EYSH_2GMS050.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/ywpfohb156emuk0/EYSH_2GMS050.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS051,ZHOD,3000192,3000192051,3000192051,Eyeshadow  (Refill)  - 051,Eyeshadow  (Refill)  - 051-051-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,051,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/at85dwqywob0iyo/EYSH_2GMS051.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/1ix9jn4q9izq2bo/EYSH_2GMS051.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS052,ZHOD,3000192,3000192052,3000192052,Eyeshadow  (Refill)  - 052,Eyeshadow  (Refill)  - 052-052-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,052,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/es6usqlniy18oec/EYSH_2GMS052.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/1hyj88p494mh3bi/EYSH_2GMS052.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS053,ZHOD,3000192,3000192053,3000192053,Eyeshadow  (Refill)  - 053,Eyeshadow  (Refill)  - 053-053-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,053,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/8e2vvd754rf279b/EYSH_2GMS053.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/khy9zmko3nlx86w/EYSH_2GMS053.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS054,ZHOD,3000192,3000192054,3000192054,Eyeshadow  (Refill)  - 054,Eyeshadow  (Refill)  - 054-054-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,054,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/1kkvkvhs8eylxyr/EYSH_2GMS054.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/1p5h2oao1ls69yt/EYSH_2GMS054.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS055,ZHOD,3000192,3000192055,3000192055,Eyeshadow  (Refill)  - 055,Eyeshadow  (Refill)  - 055-055-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,055,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/pyjj6lwn61c608m/EYSH_2GMS055.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/8i672vc1dph0at7/EYSH_2GMS055.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS056,ZHOD,3000192,3000192056,3000192056,Eyeshadow  (Refill)  - 056,Eyeshadow  (Refill)  - 056-056-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,056,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/oiql7k1rs6rjiql/EYSH_2GMS056.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/q1xmcx01bmd3fhv/EYSH_2GMS056.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS057,ZHOD,3000192,3000192057,3000192057,Eyeshadow  (Refill)  - 057,Eyeshadow  (Refill)  - 057-057-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Brown,057,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/2kkbs0w8mmotoko/EYSH_2GMS057.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/51btzpy06vgrrly/EYSH_2GMS057.swatch.jpg,Eye,Eyeshadow
35,EYSH_2GMS058,ZHOD,3000192,3000192058,3000192058,Eyeshadow  (Refill)  - 058,Eyeshadow  (Refill)  - 058-058-2 g / 0.07 oz,PAC,WOMEN,MAKE -UP,EYES,EYE SHADOW & PALETTES,H30203001,0,,Pressed Powder,Glitter,Full Coverage,,,,,,,1,Gold,058,2 g / 0.07 oz,g,"Individual pans of PAC's finely milled, easy -to -blend, full -pigment eye shadow formula. Choose from essential neutrals, pops of color and bright accents in ultra -matte, metallic, satin, shimmer, sparkle or velvet finishes.",,Apply directly onto eyelids with a brush or fingers.,,,,,,,,,,,,,,,,,,,,,,,300,3304,36,,PRC,https://dl.dropboxusercontent.com/s/ye142hyo163zoa8/EYSH_2GMS058.main.jpg,https://dl.dropboxusercontent.com/s/xj888bvyymiyaxl/EYSH_2GMS.other1.jpg,,,,,,https://dl.dropboxusercontent.com/s/pv1ovk3u2s7pefu/EYSH_2GMS058.swatch.jpg,Eye,Eyeshadow
